,,,"Middlesex, County [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
"Language used most often at work","          Malagasy",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Malay",,       0,,       0,,       0,,      55,,      20,,      30,
"Language used most often at work","          Pampangan (Kapampangan; Pampango)",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Pangasinan",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Tagalog (Pilipino; Filipino)",,      10,,       0,,      10,,    1145,,     435,,     705,
"Language used most often at work","          Waray-Waray",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","          Austronesian languages; n.i.e.",,       0,,       0,,       0,,      10,,       0,,      10,
"Language used most often at work","        Creole languages",,       0,,       0,,       0,,      60,,      35,,      30,
"Language used most often at work","          Haitian Creole",,       0,,       0,,       0,,      15,,       0,,       0,
"Language used most often at work","          Creole; n.o.s.",,       0,,       0,,       0,,      50,,      25,,      20,
"Language used most often at work","          Creole languages; n.i.e.",,       0,,       0,,       0,,      10,,      10,,       0,
"Language used most often at work","        Dravidian languages",,       0,,       0,,       0,,    1980,,     945,,    1035,
"Language used most often at work","          Kannada",,       0,,       0,,       0,,      10,,       0,,      10,
"Language used most often at work","          Malayalam",,       0,,       0,,       0,,      75,,      45,,      30,
"Language used most often at work","          Tamil",,       0,,       0,,       0,,    1870,,     900,,     975,
"Language used most often at work","          Telugu",,       0,,       0,,       0,,      35,,      10,,      20,
"Language used most often at work","          Dravidian languages; n.i.e.",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Hmong-Mien languages",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","        Indo-European languages",,     585,,     295,,     290,,   38960,,   21375,,   17580,
"Language used most often at work","          Albanian",,       0,,       0,,       0,,     275,,     170,,     105,
"Language used most often at work","          Armenian",,       0,,       0,,       0,,     145,,      75,,      75,
"Language used most often at work","          Balto-Slavic languages",,     120,,      45,,      80,,    6655,,    3165,,    3495,
"Language used most often at work","            Baltic languages",,       0,,       0,,       0,,      70,,      25,,      40,
"Language used most often at work","              Latvian",,       0,,       0,,       0,,      20,,      10,,      10,
"Language used most often at work","              Lithuanian",,       0,,       0,,       0,,      45,,      20,,      25,
"Language used most often at work","            Slavic languages",,     125,,      45,,      80,,    6595,,    3135,,    3455,
"Language used most often at work","              Belarusan",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","              Bosnian",,       0,,       0,,       0,,     100,,      55,,      40,
"Language used most often at work","              Bulgarian",,       0,,       0,,       0,,     120,,      85,,      40,
"Language used most often at work","              Croatian",,       0,,      10,,      10,,     155,,     100,,      50,
"Language used most often at work","              Czech",,       0,,       0,,       0,,      25,,      20,,      10,
"Language used most often at work","              Macedonian",,       0,,       0,,       0,,      85,,      35,,      45,
"Language used most often at work","              Polish",,      60,,      25,,      40,,    1925,,     960,,     960,
"Language used most often at work","              Russian",,      45,,      20,,      25,,    2905,,    1240,,    1670,
"Language used most often at work","              Serbian",,      10,,       0,,       0,,     390,,     240,,     145,
"Language used most often at work","              Serbo-Croatian",,       0,,       0,,       0,,      20,,      10,,      10,
"Language used most often at work","              Slovak",,       0,,       0,,       0,,      55,,      40,,      20,
"Language used most often at work","              Slovene (Slovenian)",,       0,,       0,,       0,,      15,,       0,,      10,
"Language used most often at work","              Ukrainian",,      10,,       0,,       0,,     780,,     320,,     460,
"Language used most often at work","              Slavic languages; n.i.e.",,       0,,       0,,       0,,      10,,      10,,       0,
"Language used most often at work","          Celtic languages",,       0,,       0,,       0,,      15,,      10,,      10,
"Language used most often at work","            Scottish Gaelic",,       0,,       0,,       0,,      10,,       0,,       0,
"Language used most often at work","            Welsh",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Celtic languages; n.i.e.",,       0,,       0,,       0,,      10,,      10,,       0,
"Language used most often at work","          Germanic languages",,      90,,      55,,      40,,    6905,,    3655,,    3250,
"Language used most often at work","            Afrikaans",,       0,,       0,,       0,,       0,,       0,,       0,
"Language used most often at work","            Danish",,       0,,       0,,       0,,      30,,      15,,      20,
"Language used most often at work","            Dutch",,      10,,      10,,       0,,     790,,     425,,     365,
"Language used most often at work","            Frisian",,       0,,       0,,       0,,      25,,      20,,      10,
"Language used most often at work","            German",,      75,,      40,,      35,,    5690,,    3005,,    2690,
"Language used most often at work","            Icelandic",,       0,,       0,,       0,,       0,,      10,,       0,
"Language used most often at work","            Norwegian",,       0,,       0,,       0,,      30,,      10,,      20,
"Language used most often at work","            Swedish",,       0,,      10,,       0,,      55,,      15,,      35,
"Language used most often at work","            Vlaams (Flemish)",,       0,,       0,,       0,,      10,,      10,,      10,
"Language used most often at work","            Yiddish",,       0,,       0,,       0,,      20,,       0,,      20,
"Language used most often at work","            Germanic languages; n.i.e.",,       0,,       0,,       0,,     240,,     155,,      80,
"Language used most often at work","          Greek",,       0,,       0,,      10,,     405,,     240,,     165,
"Language used most often at work","          Indo-Iranian languages",,      55,,      30,,      20,,   11880,,    6560,,    5315,
"Language used most often at work","            Indo-Aryan languages",,      25,,      10,,      15,,    9205,,    4900,,    4310,
"Language used most often at work","              Bengali",,      10,,       0,,       0,,     335,,     160,,     170,
"Language used most often at work","              Gujarati",,       0,,       0,,       0,,     730,,     255,,     475,
"Language used most often at work","              Hindi",,      15,,       0,,      10,,     800,,     380,,     415,
"Language used most often at work","              Kashmiri",,       0,,       0,,       0,,       0,,       0,,       0,
